A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",1,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,False,False,1754,-50,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",2,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",blue,51,right,medium,False,False,556,-100,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",3,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",black,49,left,low,False,False,270,-150,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",4,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,True,False,303,-50,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",5,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",blue,51,right,medium,False,False,267,-100,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",6,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",black,49,left,low,False,False,372,-150,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",7,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,True,False,221,-50,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",8,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,True,False,308,50,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",9,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,True,False,395,150,NA
A1274B3RL8IZ8H,Mon Dec 04 2017 08:00:19 GMT-0500 (EST),Mon Dec 04 2017 08:07:53 GMT-0500 (EST),"Mozilla/5.0 (X11; CrOS x86_64 9901.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36",10,"[0.8, 0.4, 0.2]","[0.9, 0.5, 0.1]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.8, 0.4, 0.2]","[u'low', u'high', u'medium']",red,50,middle,high,True,False,349,250,NA
